id,label,parent,synonym
DOID:0050167,autoimmune polyendocrine syndrome type 1,autoimmune polyendocrine syndrome,autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy
DOID:14040,autoimmune polyendocrine syndrome,autoimmune disease of endocrine system,Autoimmune polyglandular failure
DOID:14040,autoimmune polyendocrine syndrome,autoimmune disease of endocrine system,Lloyd's syndrome
DOID:14040,autoimmune polyendocrine syndrome,autoimmune disease of endocrine system,autoimmune polyendocrinopathy
DOID:0050168,autoimmune polyendocrine syndrome type 2,autoimmune polyendocrine syndrome,Schmidt syndrome
DOID:0050169,cutaneous lupus erythematosus,lupus erythematosus,
DOID:0050169,cutaneous lupus erythematosus,skin disease,
DOID:0050174,Kunjin encephalitis,West Nile encephalitis,
DOID:2365,West Nile encephalitis,viral infectious disease,West Nile Fever with encephalitis
DOID:2365,West Nile encephalitis,viral infectious disease,West Nile fever encephalitis
DOID:2365,West Nile encephalitis,brain disease,West Nile Fever with encephalitis
DOID:2365,West Nile encephalitis,brain disease,West Nile fever encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,Central European encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,Far Eastern TBE
DOID:0050175,tick-borne encephalitis,viral infectious disease,Russian spring-summer encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,Siberian tick-borne encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,Taiga encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,Western European tick-borne encephalitis
DOID:0050175,tick-borne encephalitis,viral infectious disease,west-Siberian encephalitis
DOID:0050177,monogenic disease,genetic disease,
DOID:630,genetic disease,disease,
DOID:0050179,Powassan encephalitis,tick-borne encephalitis,
DOID:0050185,erythema multiforme,skin disease,
DOID:0050185,erythema multiforme,allergic disease,
DOID:1205,allergic disease,immune system disease,allergic hypersensitivity disease
DOID:1205,allergic disease,immune system disease,hypersensitivity
DOID:1205,allergic disease,immune system disease,hypersensitivity reaction type I disease
DOID:0050192,Nipah virus encephalitis,viral infectious disease,
DOID:0050194,Argentine hemorrhagic fever,viral infectious disease,
DOID:0050195,Bolivian hemorrhagic fever,viral infectious disease,
DOID:0050196,Venezuelan hemorrhagic fever,viral infectious disease,
DOID:0050197,Brazilian hemorrhagic fever,viral infectious disease,
DOID:0050198,Chapare hemorrhagic fever,viral infectious disease,
DOID:0050199,Whitewater Arroyo hemorrhagic fever,viral infectious disease,
DOID:0050200,Korean hemorrhagic fever,Hantavirus hemorrhagic fever with renal syndrome,
DOID:0050201,nephropathia epidemica,Hantavirus hemorrhagic fever with renal syndrome,
DOID:0050202,lujo hemorrhagic fever,viral infectious disease,
DOID:0050204,Epstein-Barr virus hepatitis,viral hepatitis,
DOID:1884,viral hepatitis,viral infectious disease,Viral hepatitis with hepatic coma
DOID:1884,viral hepatitis,viral infectious disease,animal viral hepatitis
DOID:1884,viral hepatitis,viral infectious disease,human viral hepatitis
DOID:1884,viral hepatitis,hepatitis,Viral hepatitis with hepatic coma
DOID:1884,viral hepatitis,hepatitis,animal viral hepatitis
DOID:1884,viral hepatitis,hepatitis,human viral hepatitis
DOID:0050211,swine influenza,influenza,
DOID:8469,influenza,viral infectious disease,Influenza with other manifestations
DOID:8469,influenza,viral infectious disease,flu
DOID:8469,influenza,viral infectious disease,influenza with non-respiratory manifestation
DOID:8469,influenza,respiratory system disease,Influenza with other manifestations
DOID:8469,influenza,respiratory system disease,flu
DOID:8469,influenza,respiratory system disease,influenza with non-respiratory manifestation
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of peripheral nervous system,Eaton-Lambert syndrome
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of peripheral nervous system,LEMS
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of peripheral nervous system,Lambert-Eaton syndrome
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of musculoskeletal system,Eaton-Lambert syndrome
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of musculoskeletal system,LEMS
DOID:0050214,Lambert-Eaton myasthenic syndrome,autoimmune disease of musculoskeletal system,Lambert-Eaton syndrome
DOID:0050214,Lambert-Eaton myasthenic syndrome,neuromuscular junction disease,Eaton-Lambert syndrome
DOID:0050214,Lambert-Eaton myasthenic syndrome,neuromuscular junction disease,LEMS
DOID:0050214,Lambert-Eaton myasthenic syndrome,neuromuscular junction disease,Lambert-Eaton syndrome
DOID:439,neuromuscular junction disease,neuromuscular disease,
DOID:0050218,polycystic echinococcosis,echinococcosis,human polycystic hydatid disease
DOID:0050218,polycystic echinococcosis,echinococcosis,neotropical echinococcosis
DOID:0050218,polycystic echinococcosis,liver disease,human polycystic hydatid disease
DOID:0050218,polycystic echinococcosis,liver disease,neotropical echinococcosis
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,Echinococcosis of liver
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,echinococcal disease
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,hepatic echinococcosis
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,hydatid disease
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,hydatidosis
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,liver echinococcus
DOID:1496,echinococcosis,parasitic helminthiasis infectious disease,pulmonary echinococcosis
DOID:409,liver disease,hepatobiliary disease,disorder of liver
DOID:409,liver disease,hepatobiliary disease,hepatic disorder
DOID:0050222,selective IgM deficiency disease,dysgammaglobulinemia,
DOID:11702,dysgammaglobulinemia,selective immunoglobulin deficiency disease,
DOID:0050242,primary amebic meningoencephalitis,parasitic protozoa infectious disease,Naegleria fowleri infection
DOID:0050242,primary amebic meningoencephalitis,central nervous system disease,Naegleria fowleri infection
DOID:2789,parasitic protozoa infectious disease,parasitic infectious disease,mastigophora infectious disease
DOID:2789,parasitic protozoa infectious disease,parasitic infectious disease,sarcomastigophora infectious disease
DOID:331,central nervous system disease,nervous system disease,
DOID:0050246,granulomatous amebic encephalitis,brain disease,Acanthamoeba encephalitis
DOID:0050246,granulomatous amebic encephalitis,brain disease,Acanthamoeba granulomatous encephalitis
DOID:0050246,granulomatous amebic encephalitis,brain disease,Granulomatous Amebic Encephalitis due to Acanthamoeba
DOID:0050246,granulomatous amebic encephalitis,brain disease,granulomatous amoebic encephalitis
DOID:0050246,granulomatous amebic encephalitis,primary amebic meningoencephalitis,Acanthamoeba encephalitis
DOID:0050246,granulomatous amebic encephalitis,primary amebic meningoencephalitis,Acanthamoeba granulomatous encephalitis
DOID:0050246,granulomatous amebic encephalitis,primary amebic meningoencephalitis,Granulomatous Amebic Encephalitis due to Acanthamoeba
DOID:0050246,granulomatous amebic encephalitis,primary amebic meningoencephalitis,granulomatous amoebic encephalitis
DOID:0050250,philophthalmiasis,eye disease,
DOID:0050250,philophthalmiasis,parasitic helminthiasis infectious disease,
DOID:5614,eye disease,sensory system disease,
DOID:883,parasitic helminthiasis infectious disease,parasitic infectious disease,helminth infection
DOID:883,parasitic helminthiasis infectious disease,parasitic infectious disease,helminthiasis
DOID:883,parasitic helminthiasis infectious disease,parasitic infectious disease,helminthosis
DOID:883,parasitic helminthiasis infectious disease,parasitic infectious disease,worm infection
DOID:0050251,coenurosis,skin disease,
DOID:0050251,coenurosis,central nervous system disease,
DOID:0050251,coenurosis,parasitic helminthiasis infectious disease,
DOID:0050253,mesocestoidiasis,parasitic helminthiasis infectious disease,
DOID:0050254,acanthocephaliasis,parasitic helminthiasis infectious disease,
DOID:0050256,angiostrongyliasis,central nervous system disease,
DOID:0050256,angiostrongyliasis,eye disease,
DOID:0050256,angiostrongyliasis,parasitic helminthiasis infectious disease,
DOID:0050256,angiostrongyliasis,intestinal disease,
DOID:5295,intestinal disease,gastrointestinal system disease,
DOID:0050259,baylisascariasis,brain disease,
DOID:0050259,baylisascariasis,eye disease,
DOID:0050259,baylisascariasis,parasitic helminthiasis infectious disease,
DOID:0050259,baylisascariasis,intestinal disease,
DOID:0050259,baylisascariasis,spinal cord disease,
DOID:319,spinal cord disease,central nervous system disease,
DOID:0050260,dioctophymiasis,skin disease,
DOID:0050260,dioctophymiasis,parasitic helminthiasis infectious disease,
DOID:0050260,dioctophymiasis,kidney disease,
DOID:557,kidney disease,urinary system disease,impaired renal function disease
DOID:557,kidney disease,urinary system disease,nephropathy
DOID:0050261,thelaziasis,parasitic helminthiasis infectious disease,
DOID:0050266,tungiasis,parasitic ectoparasitic infectious disease,
DOID:4110,parasitic ectoparasitic infectious disease,parasitic infectious disease,ectoparasitism
DOID:0050268,ophthalmomyiasis,eye disease,
DOID:0050268,ophthalmomyiasis,myiasis,
DOID:11080,myiasis,parasitic ectoparasitic infectious disease,Infestation by fly larvae
DOID:11080,myiasis,parasitic ectoparasitic infectious disease,Infestation by maggots
DOID:11080,myiasis,parasitic ectoparasitic infectious disease,Maggot infestation
DOID:0050269,Trichomonas vaginalis trichomoniasis,vaginal disease,urogenital trichomonas
DOID:0050269,Trichomonas vaginalis trichomoniasis,trichomoniasis,urogenital trichomonas
DOID:0050269,Trichomonas vaginalis trichomoniasis,vulvar disease,urogenital trichomonas
DOID:0050269,Trichomonas vaginalis trichomoniasis,cervix disease,urogenital trichomonas
DOID:0050269,Trichomonas vaginalis trichomoniasis,urethral disease,urogenital trichomonas
DOID:121,vaginal disease,female reproductive system disease,
DOID:1947,trichomoniasis,parasitic protozoa infectious disease,
DOID:2059,vulvar disease,female reproductive system disease,
DOID:2253,cervix disease,uterine disease,
DOID:732,urethral disease,urinary system disease,urethra disease
DOID:0050270,Trichomonas tenax trichomoniasis,trichomoniasis,
DOID:0050270,Trichomonas tenax trichomoniasis,mouth disease,
DOID:403,mouth disease,gastrointestinal system disease,
DOID:0050278,basidiobolomycosis,subcutaneous mycosis,
DOID:0050279,conidiobolomycosis,subcutaneous mycosis,
DOID:0050288,penicilliosis,opportunistic mycosis,
DOID:2473,opportunistic mycosis,systemic mycosis,Opportunistic mycoses
DOID:2473,opportunistic mycosis,systemic mycosis,opportunistic systemic mycoses
DOID:0050289,fusariosis,opportunistic mycosis,
DOID:0050290,trichosporonosis,opportunistic mycosis,
DOID:0050291,parasitic Ichthyosporea infectious disease,parasitic infectious disease,
DOID:1398,parasitic infectious disease,disease by infectious agent,Ectoparasitic disease
DOID:1398,parasitic infectious disease,disease by infectious agent,parasitemia
DOID:0050304,aniseikonia,refractive error,
DOID:9835,refractive error,eye disease,
DOID:0050308,Alkhurma hemorrhagic fever,Kyasanur forest disease,
DOID:11320,Kyasanur forest disease,viral infectious disease,
DOID:0050328,congenital hypothyroidism,physical disorder,
DOID:0050328,congenital hypothyroidism,hypothyroidism,
DOID:0080015,physical disorder,disease,congenital disorder
DOID:1459,hypothyroidism,thyroid gland disease,Thyroid deficiency
DOID:1459,hypothyroidism,thyroid gland disease,Thyroid insufficiency
DOID:0050331,LADD syndrome,autosomal dominant disease,LEVY-HOLLISTER SYNDROME
DOID:0050331,LADD syndrome,autosomal dominant disease,lacrimoauriculodentodigital syndrome
DOID:0050331,LADD syndrome,syndrome,LEVY-HOLLISTER SYNDROME
DOID:0050331,LADD syndrome,syndrome,lacrimoauriculodentodigital syndrome
DOID:0050736,autosomal dominant disease,autosomal genetic disease,
DOID:225,syndrome,disease,
DOID:0050332,enlarged vestibular aqueduct,vestibular disease,
DOID:3426,vestibular disease,inner ear disease,"Vertigo, vestibular disorder"
DOID:0050335,bradyopsia,autosomal recessive disease,prolonged electroretinal response suppression
DOID:0050335,bradyopsia,retinal disease,prolonged electroretinal response suppression
DOID:0050737,autosomal recessive disease,autosomal genetic disease,
DOID:5679,retinal disease,eye disease,
DOID:0050336,hypophosphatemia,phosphorus metabolism disease,
DOID:2485,phosphorus metabolism disease,mineral metabolism disease,Phosphorus disorder
DOID:2485,phosphorus metabolism disease,mineral metabolism disease,disorder of phosphorus metabolism
DOID:2485,phosphorus metabolism disease,mineral metabolism disease,phosphorus metabolism disorder
DOID:8398,osteoarthritis,arthritis,Osteoarthrosis and allied disorder
DOID:8398,osteoarthritis,arthritis,degenerative arthritis
DOID:8398,osteoarthritis,arthritis,degenerative joint disease
DOID:8398,osteoarthritis,arthritis,hypertrophic arthritis
DOID:8398,osteoarthritis,arthritis,osteoarthrosis
DOID:0050339,commensal bacterial infectious disease,bacterial infectious disease,
DOID:0050340,opportunistic bacterial infectious disease,bacterial infectious disease,
DOID:0050352,foodborne botulism,botulism,
DOID:0050353,wound botulism,botulism,
DOID:0050354,infant botulism,botulism,
DOID:0050382,glandular tularemia,tularemia,
DOID:2123,tularemia,primary bacterial infectious disease,
DOID:0050383,typhoidal tularemia,tularemia,
DOID:0050387,nonpapillary renal cell carcinoma,hereditary renal cell carcinoma,
DOID:4455,hereditary renal cell carcinoma,renal cell carcinoma,
DOID:0050398,Carrion's disease,bartonellosis,Carrion disease
DOID:0050398,Carrion's disease,bartonellosis,Oroya fever
DOID:11102,bartonellosis,primary bacterial infectious disease,Bartonella infectious disease
DOID:11102,bartonellosis,primary bacterial infectious disease,Rochalimaea infection
DOID:11102,bartonellosis,primary bacterial infectious disease,bartonelliasis
DOID:0050419,complement factor I deficiency,complement deficiency,C3 INACTIVATOR DEFICIENCY
DOID:0050419,complement factor I deficiency,complement deficiency,COMPLEMENT COMPONENT 3 INACTIVATOR DEFICIENCY
DOID:626,complement deficiency,primary immunodeficiency disease,Complement deficiency disease
DOID:0050424,familial adenomatous polyposis,intestinal disease,adenomatous polyposis of the colon
DOID:0050424,familial adenomatous polyposis,autosomal genetic disease,adenomatous polyposis of the colon
DOID:0050739,autosomal genetic disease,monogenic disease,
DOID:0050425,restless legs syndrome,central nervous system disease,WED
DOID:0050425,restless legs syndrome,central nervous system disease,Willis-Ekbom disease
DOID:0050425,restless legs syndrome,central nervous system disease,Wittmaack-Ekbom syndrome
DOID:0050426,Stevens-Johnson syndrome,skin disease,
DOID:0050427,xeroderma pigmentosum,syndrome,
